Date,Close
2023-01-04,125.7091
2023-01-05,125.0909
2023-01-06,128.4364
2023-01-09,129.5818
2023-01-10,128.8182
2023-01-11,131.3636
2023-01-12,130.4182
2023-01-13,129.2727
2023-01-16,131.1091
2023-01-17,131.5273
2023-01-18,131.2
2023-01-19,131.6364
2023-01-20,131.6727
2023-01-23,130.5818
2023-01-24,131.5273
2023-01-25,132.8545
2023-01-26,133.9454
2023-01-27,134.7818
2023-01-30,134.4
2023-01-31,132.7818
2023-02-01,132.4182
2023-02-02,133.3636
2023-02-03,132.1091
2023-02-06,130.5818
2023-02-07,131.2364
2023-02-08,133.3091
2023-02-09,132.0182
2023-02-10,129.3818
2023-02-13,131.5636
2023-02-14,131.3091
2023-02-15,132.5273
2023-02-16,134.8909
2023-02-17,135.8364
2023-02-20,138.2545
2023-02-21,137.2
2023-02-22,136.0182
2023-02-23,135.0727
2023-02-24,134.3091
2023-02-27,137.8182
2023-02-28,136.8727
2023-03-01,135.7455
2023-03-02,135.9636
2023-03-03,136.6909
2023-03-06,135.3091
2023-03-07,136.1818
2023-03-08,135.4727
2023-03-09,136.6727
2023-03-10,135.3273
2023-03-13,133.1818
2023-03-14,135.8182
2023-03-15,133.7091
2023-03-16,136.2
2023-03-17,133.8364
2023-03-20,136.8
2023-03-21,136.3818
2023-03-22,137.4364
2023-03-23,137.5818
2023-03-24,136.0
2023-03-27,136.2364
2023-03-28,136.5091
2023-03-29,137.3636
2023-03-30,138.8182
2023-03-31,140.1818
2023-04-03,139.9636
2023-04-04,140.4
2023-04-05,141.1454
2023-04-06,143.6727
2023-04-11,144.3818
2023-04-12,144.5273
2023-04-13,144.3273
2023-04-14,144.0546
2023-04-17,145.4727
2023-04-18,146.2182
2023-04-19,146.9818
2023-04-20,147.5455
2023-04-21,148.0909
2023-04-24,148.4364
2023-04-25,148.4364
2023-04-26,146.1636
2023-04-27,147.6182
2023-04-28,148.3455
2023-05-02,147.2364
2023-05-03,148.0
2023-05-04,147.9454
2023-05-05,148.5455
2023-05-08,148.5091
2023-05-09,148.6364
2023-05-10,147.2727
2023-05-11,147.9273
2023-05-12,148.8182
2023-05-15,145.9636
2023-05-16,145.0364
2023-05-17,145.0909
2023-05-18,146.6364
2023-05-19,148.1091
2023-05-22,147.6909
2023-05-23,145.4545
2023-05-24,143.4909
2023-05-25,143.4
2023-05-26,144.8545
2023-05-29,145.1454
2023-05-30,145.0727
2023-05-31,142.4
2023-06-01,143.6909
2023-06-02,144.8909
